image,mean_r,mean_g,mean_b
00_1297,0.19650289939816207,0.4636511430578168,0.33984595754402125
00_1300,0.3823347285958809,0.4580386766361052,0.15962659476801394
00_1302,0.2035650997343598,0.4683034747123977,0.3281314255532425
00_1305,0.2047068265298854,0.48626711525831295,0.3090260582118016
00_1307,0.20471747237751786,0.4700619843600145,0.3252205432624677
00_1308,0.2044729437375853,0.467951992334697,0.3275750639277177
00_1309,0.20261880591693526,0.4684451577815543,0.32893603630151025
00_1310,0.28979360410354965,0.4936474473554961,0.21655894854095434
00_1315,0.3907945183287399,0.4590333089057307,0.15017217276552955
00_1321,0.20028231011275408,0.4711689878844573,0.3285487020027886
00_1326,0.2047134841486959,0.4689245602453616,0.3263619556059426
00_1328,0.21005965992331635,0.4714067841730645,0.3185335559036191
00_1329,0.20312776549328648,0.4678480658645632,0.32902416864215045
00_1330,0.3773844818562368,0.4589825723785785,0.1636329457651848
00_1333,0.2073732203228874,0.4625393166537469,0.3300874630233657
00_1342,0.2010198990740676,0.4671318259812105,0.3318482749447221
00_1343,0.2054987549766752,0.4679333800772328,0.3265678649460921
00_1344,0.2037972752324304,0.4672495396163332,0.32895318515123645
00_1345,0.3845499948225361,0.4613217767894036,0.15412822838806028
00_1349,0.20482838755466867,0.4670675560283229,0.32810405641700857
00_1351,0.2010742739658739,0.4686337476607874,0.3302919783733386
00_1355,0.3825397486552055,0.4571356147377608,0.1603246366070338
00_1357,0.2007548954641166,0.4708761790211754,0.32836892551470803
00_1359,0.19969172333680973,0.466381355838318,0.3339269208248723
00_1360,0.4792605473716834,0.4366766466609808,0.08406280596733573
00_1365,0.3830253139846487,0.4609643399834907,0.15601034603186054
00_1366,0.20434984238853326,0.4673706401185045,0.3282795174929622
00_1367,0.20094127337232204,0.46907657745083203,0.329982149176846
00_1368,0.20373016224602733,0.4683664667665643,0.32790337098740835
00_1374,0.20181900743107814,0.4698121063511361,0.3283688862177857
00_1376,0.2029605400661924,0.4671334804819446,0.329905979451863
00_1380,0.3547092237740655,0.4798579027439934,0.16543287348194105
00_1381,0.21035605386318204,0.4698575590695317,0.31978638706728624
00_1384,0.20193776246875705,0.4695892767151211,0.3284729608161219
00_1385,0.2734039610094524,0.5021971330482532,0.22439890594229447
00_1386,0.19972556209125544,0.4650198338022013,0.3352546041065433
00_1387,0.2015693467273011,0.4653432805307357,0.3330873727419633
00_1388,0.21784131738630244,0.4746622072181758,0.30749647539552183
00_1389,0.21245178223191524,0.4720047420324514,0.3155434757356333
00_1395,0.3828449840314045,0.4621001747945098,0.15505484117408572
00_1397,0.20440771475581548,0.467424254524724,0.3281680307194606
00_1399,0.20078449482268715,0.4686038783491155,0.33061162682819745
00_1410,0.2805088302654544,0.4930153232358065,0.22647584649873914
00_1412,0.2002852268255073,0.4663993720171447,0.3333154011573479
00_1414,0.20664427946817054,0.4687506349186357,0.3246050856131937
00_1416,0.20412947093220232,0.470993975285181,0.32487655378261665
00_1421,0.20528191201229531,0.4695801104120792,0.3251379775756257
00_1423,0.201412773507556,0.4686764950582845,0.32991073143415944
00_1424,0.19992291227385195,0.4704679127040178,0.3296091750221303
00_1425,0.2868508855642254,0.4945412868332043,0.2186078276025703
00_1427,0.20414729017897895,0.4671246331582297,0.32872807666279136
00_1428,0.2044009299104782,0.4670411207617925,0.3285579493277294
00_1429,0.20422122218089064,0.4707315078537273,0.3250472699653821
00_1430,0.2266053798289241,0.4915323933819812,0.2818622267890947
00_1434,0.19225797899178806,0.4624426022663498,0.34529941874186204
00_1435,0.2960378178366521,0.5040405817530036,0.19992160041034449
00_1436,0.19881039497282704,0.4676561414245775,0.33353346360259545
00_1438,0.21261803364504567,0.4717627555153338,0.3156192108396205
00_1441,0.1978406038971225,0.4657713174310782,0.3363880786717994
00_1444,0.20767195073053465,0.4679028624577744,0.3244251868116909
00_1445,0.22114642230990805,0.4962226464148478,0.2826309312752441
00_1450,0.3829716579274077,0.4596067683300829,0.15742157374250934
00_1460,0.3808325725408235,0.4821948913264026,0.13697253613277385
00_1466,0.20425553254064424,0.4708180496708501,0.3249264177885057
00_1468,0.20275211842580645,0.4676092567976861,0.3296386247765073
00_1470,0.3852672134759656,0.4595547634716577,0.15517802305237666
00_1476,0.1652753152480017,0.4529137479610441,0.38181093679095424
00_1478,0.18364313826830814,0.4582704293069648,0.35808643242472704
00_1479,0.20202680607736706,0.4680792325156515,0.3298939614069813
00_1490,0.3816328011294055,0.4576557582971458,0.16071144057344872
00_1491,0.16752821359344616,0.4563970340446074,0.37607475236194654
00_1492,0.20493825576983105,0.4684145707315472,0.3266471734986217
00_1493,0.2010868849078093,0.4711803602060824,0.3277327548861084
00_1494,0.20323875723862106,0.4701499550942782,0.32661128766710074
00_1495,0.3773255085283044,0.4629479784901632,0.15972651298153254
00_1500,0.3801410668607999,0.4608221370698869,0.15903679606931334
00_1501,0.20026312492097395,0.4677539235806872,0.33198295149833884
00_1505,0.3838237523645245,0.45889344517133207,0.15728280246414336
00_1508,0.20097395263421744,0.4689259173578263,0.3301001300079563
00_1510,0.380621322008638,0.46256661320683,0.15681206478453225
00_1513,0.19974042219026872,0.4670326410680711,0.3332269367416601
00_1516,0.2017733686288276,0.4697828921130111,0.3284437392581613
00_1518,0.20154554893095,0.4692395359250165,0.3292149151440335
00_1525,0.3537468782903712,0.4778407200118388,0.16841240169778993
00_1534,0.20334353330342667,0.4706269180342442,0.32602954866232914
00_1537,0.19746087204609336,0.4659090497798454,0.3366300781740613
00_1539,0.20172256822782264,0.4686531991074073,0.3296242326647702
00_1540,0.3776876088612932,0.4627250124238448,0.15958737871486206
00_1544,0.20627419846543069,0.4713153966396093,0.32241040489496003
00_1550,0.379813006524096,0.4589214987769944,0.16126549469890966
00_1552,0.20174727149379926,0.4685100069093538,0.3297427215968469
00_1554,0.2044625441322609,0.4688334120936848,0.3267040437740544
00_1560,0.2040809768467998,0.4836412672988146,0.3122777558543856
00_1562,0.2017759867042312,0.468995246915882,0.3292287663798868
00_1565,0.3820496811259613,0.462005734208409,0.15594458466562966
00_1566,0.20943161481014214,0.47211257132164003,0.31845581386821786
00_1567,0.2023255428114731,0.4688925995390375,0.32878185764948936
00_1568,0.20179258308788814,0.4683432095165872,0.32986420739552474
00_1569,0.20204275727170104,0.4690035762665377,0.3289536664617612
00_1570,0.3853482244376312,0.4599565784986616,0.1546951970637072
00_1573,0.2026856530640145,0.4690964302170568,0.3282179167189287
00_1581,0.2025100596108115,0.468669877048803,0.3288200633403854
00_1583,0.2001673353883005,0.466070428455521,0.3337622361561785
00_1584,0.20040869515354767,0.4691462854171409,0.33044501942931137
00_1586,0.20320950582562547,0.4692589837117194,0.32753151046265505
00_1587,0.20042602980129934,0.4657872595323796,0.3337867106663211
00_1589,0.20162114459887748,0.4709290982546401,0.3274497571464825
00_1592,0.2065727104343294,0.4692174575836953,0.3242098319819753
00_1595,0.3838091678745152,0.4578656622569486,0.15832516986853612
00_1596,0.17451548876274509,0.4545913507210065,0.3708931605162484
00_1600,0.28125036053785235,0.497450959307215,0.2212986801549328
00_1602,0.1967758087477149,0.4639278365493787,0.3392963547029064
00_1604,0.2008795410140168,0.46737119397171,0.3317492650142733
00_1605,0.3822680068911676,0.4591379254300519,0.1585940676787804
00_1608,0.22927901055755265,0.4754666046140045,0.29525438482844274
00_1609,0.21055208723756144,0.4698229103112752,0.3196250024511633
00_1616,0.2175627544271048,0.4748153645016661,0.307621881071229
00_1617,0.20084650329754,0.4674656896732008,0.3316878070292592
00_1618,0.202532481429944,0.467196340299933,0.3302711782701231
00_1620,0.4719834691120043,0.4489784279578624,0.07903810293013322
00_1621,0.20852578625493395,0.4688459775916952,0.32262823615337083
00_1623,0.2003610471906131,0.4649833157149893,0.33465563709439755
00_1625,0.4643320521382144,0.4513501491117145,0.0843177987500711
00_1630,0.3798724788942913,0.4840177295830774,0.13610979152263136
00_1631,0.23964280425365436,0.478744728187574,0.2816124675587717
00_1632,0.1990748929751211,0.4671147602453707,0.3338103467795083
00_1635,0.3834721242487117,0.4615694582698267,0.15495841748146152
00_1637,0.215609236952036,0.4743966954647835,0.3099940675831805
00_1642,0.20281243300755886,0.4666127143409593,0.33057485265148184
00_1647,0.20053213393438565,0.4676892264188862,0.33177863964672816
00_1648,0.20328980871287847,0.4701962077878747,0.3265139834992467
00_1649,0.2013576196881829,0.46953199626413794,0.3291103840476792
00_1650,0.287062307801402,0.4976967817724591,0.21524091042613894
00_1651,0.19420602382503385,0.4625602540519028,0.3432337221230633
00_1653,0.20411686980806887,0.4676184882804473,0.32826464191148386
00_1655,0.3735118100720847,0.4818302723440288,0.1446579175838867
00_1656,0.2013513189650927,0.4683857687244841,0.3302629123104233
00_1658,0.16689770863681005,0.4540471713906949,0.3790551199724951
00_1660,0.3832942709220567,0.4609798937204944,0.15572583535744894
00_1663,0.2005242869458115,0.46878184550280294,0.3306938675513854
00_1664,0.21837840104670606,0.4743087590963274,0.30731283985696656
00_1665,0.3861834776102399,0.4576045872506118,0.1562119351391483
00_1666,0.2064592320175267,0.4689068354822936,0.3246339325001797
00_1667,0.21890835194047475,0.4705050505804481,0.3105865974790773
00_1669,0.20635898159455868,0.4671895251502472,0.3264514932551942
00_1671,0.20136393714003115,0.4702505348246743,0.3283855280352947
00_1679,0.19999616662973796,0.4701267522113323,0.3298770811589297
00_1684,0.20246659049169272,0.4675307211601649,0.33000268834814234
00_1688,0.19716793275424335,0.4673860997903023,0.3354459674554543
00_1690,0.38572993197824,0.4588000947778517,0.15546997324390824
00_1696,0.20050845113992236,0.4701240353800396,0.3293675134800382
00_1705,0.4779330495615277,0.4397725636267414,0.08229438681173086
00_2156,0.19702393068198126,0.4634952400840324,0.3394808292339864
00_2158,0.19772320426696505,0.4638071866407435,0.3384696090922914
00_2160,0.1831986338720499,0.459941208540114,0.3568601575878361
00_2165,0.194889328803634,0.4628600143301098,0.3422506568662562
00_2167,0.19829738400468194,0.4648742366939047,0.3368283793014133
00_2168,0.19434011661275086,0.4624914424422274,0.34316844094502186
00_2173,0.18425548572029288,0.4583731004487586,0.35737141383094856
00_2176,0.19625262680164596,0.4638558139471945,0.3398915592511596
00_2177,0.1947976697787163,0.4639530309962373,0.34124929922504643
00_2196,0.19037315601923915,0.4615232644656197,0.3481035795151412
00_2200,0.19531587221891772,0.4635058088282826,0.3411783189527996
00_2207,0.20100096943147014,0.4638298777295285,0.3351691528390014
00_2209,0.20144604209527545,0.4631072314318215,0.335446726472903
00_2211,0.1985536605793448,0.4633428678127564,0.3381034716078988
00_2213,0.19981281744137425,0.4650259795626449,0.33516120299598096
00_2214,0.1955650369370474,0.4628040940223904,0.3416308690405623
00_2216,0.2000422339062191,0.464524228817394,0.3354335372763869
00_2219,0.2010115103595088,0.4639879759674814,0.3350005136730099
00_2220,0.1971707947466098,0.46320884793154404,0.3396203573218461
00_2222,0.19613267993976216,0.4635512217376075,0.3403160983226304
00_2223,0.2062653757478464,0.4624616771575261,0.3312729470946274
00_2226,0.2037211478058409,0.4654986657360504,0.3307801864581087
00_2228,0.2014324545315534,0.4661634158686938,0.33240412959975285
00_2230,0.2026022183244629,0.4636391263523951,0.333758655323142
00_2231,0.20144304745254507,0.4634085842485101,0.33514836829894484
00_2232,0.20265242293273847,0.4642145096455166,0.3331330674217449
00_2239,0.2074278253971497,0.4669513282952134,0.3256208463076369
00_2240,0.20293026271174114,0.465496141527399,0.33157359576086
00_2241,0.20442930086595876,0.4652130581622417,0.3303576409717996
00_2242,0.20080772288384846,0.4647354268870634,0.3344568502290881
00_2244,0.1969225235273396,0.463084582238682,0.3399928942339784
00_2248,0.20051493454772085,0.46551085947240295,0.3339742059798761
00_2249,0.20140626916410545,0.4623099720002623,0.3362837588356323
00_2252,0.20311238736709847,0.4649816294420036,0.3319059831908979
00_2255,0.2076097873858787,0.4670228739023366,0.32536733871178464
00_2256,0.20746732264864834,0.4663840773304686,0.32614860002088314
00_2257,0.2052352636679159,0.4669380243446517,0.3278267119874324
00_2263,0.202938476485128,0.46610281190789604,0.3309587116069761
00_2267,0.2013080782932808,0.4644126786986457,0.33427924300807355
00_2268,0.20355205704555307,0.4663603824593416,0.3300875604951052
00_2271,0.2022349718768905,0.4650752402548262,0.3326897878682833
00_2272,0.2001000877266692,0.4643393075313814,0.3355606047419495
00_2273,0.20762783477399654,0.4673774210424877,0.32499474418351576
00_2274,0.20459992911471084,0.4661331820104564,0.3292668888748328
00_2275,0.2044060552307252,0.4666573782147114,0.3289365665545633
00_2279,0.20222693456503749,0.4643381707066875,0.3334348947282751
00_2280,0.20137092792480765,0.4660760989815141,0.3325529730936782
00_2281,0.19986590001430848,0.4653085591422108,0.33482554084348065
00_2283,0.198900678000308,0.4654077334503191,0.335691588549373
00_2289,0.20324849502213246,0.4661435175411662,0.3306079874367013
00_2290,0.2049676068673684,0.4659075910606477,0.329124802071984
00_2295,0.2115225061921258,0.4688897357150144,0.31958775809285983
00_2301,0.19981888171237752,0.4633154067555854,0.3368657115320372
00_2303,0.19773953590957305,0.4638256295218136,0.3384348345686135
00_2312,0.1956788570975122,0.4624605096264244,0.3418606332760633
00_2318,0.19508235700987647,0.4620855275244974,0.3428321154656261
00_2323,0.20095429807953813,0.4666437998281495,0.3324019020923124
00_2324,0.20311588269350506,0.4654261016295125,0.3314580156769825
00_2325,0.19870412188221684,0.4633624995912352,0.3379333785265479
00_2327,0.19765110894366886,0.4637424414629903,0.3386064495933409
00_2328,0.19714282618048115,0.461094421860294,0.3417627519592248
00_2332,0.19465685555878576,0.4621065293370709,0.3432366151041434
00_2333,0.19906839369186533,0.4643686989732929,0.3365629073348416
00_2335,0.19957568631639466,0.4646417554014117,0.3357825582821937
00_2338,0.20036662641264685,0.4656565581682477,0.3339768154191056
00_2339,0.20566195786674166,0.4668655102470418,0.3274725318862165
00_2340,0.20053148109103355,0.464501588254486,0.3349669306544805
00_2342,0.19640266259992,0.4639980582605681,0.33959927913951193
00_2355,0.19795691698211795,0.4636071241361258,0.3384359588817561
00_2359,0.17936362592083696,0.4551558517852747,0.3654805222938883
00_2361,0.1809824604263055,0.4549691384997245,0.36404840107396996
00_2364,0.1890247223907066,0.4505620651796609,0.3604132124296325
00_2367,0.1914966001104241,0.4545752439738957,0.3539281559156803
00_2369,0.1939957340362071,0.455394320362047,0.3506099456017459
00_2370,0.19968112696517806,0.4586178644757009,0.34170100855912106
00_2373,0.20220453934662905,0.4590538990835877,0.3387415615697833
00_2374,0.20299057565921627,0.4572041943954997,0.3398052299452841
00_2378,0.20684361988513966,0.4583507028728836,0.33480567724197674
00_2385,0.20547236653616213,0.4607798905760443,0.3337477428877936
00_2386,0.2026168052562388,0.46170923998398,0.3356739547597813
00_2491,0.17944025905601996,0.4598151945908781,0.36074454635310205
00_2494,0.17381910973318915,0.4543908715998279,0.3717900186669831
00_2504,0.21984212512992374,0.4736712576350131,0.3064866172350631
00_2523,0.22082424889867652,0.473509429996069,0.30566632110525443
00_2525,0.24128210069371614,0.4973408656196472,0.2613770336866367
00_2538,0.21290931752528355,0.469448361560549,0.3176423209141674
00_2563,0.20958076905376508,0.4688634857292576,0.3215557452169772
00_2573,0.22397243638347225,0.4715028673326969,0.3045246962838309
00_2637,0.20802003892231125,0.4666846729359502,0.3252952881417386
00_2638,0.21045361816261446,0.4671648246918612,0.3223815571455244
00_2639,0.20658385895641512,0.4677641575460886,0.3256519834974963
00_2640,0.2080410816626852,0.4675635518133808,0.3243953665239339
00_2644,0.2065602462278732,0.4671891398649278,0.326250613907199
00_2646,0.2077166131622868,0.4663836385390138,0.32589974829869955
00_2648,0.2058365212386852,0.4651809593873654,0.3289825193739493
00_2649,0.20893620747868524,0.4675677880861291,0.3234960044351856
00_2651,0.20594257298957105,0.4670259939820701,0.32703143302835885
00_2653,0.2095681166129595,0.4669482594518027,0.32348362393523783
00_2655,0.2066377637730678,0.467652755053254,0.32570948117367826
00_2657,0.20311534315903226,0.4659390693534965,0.3309455874874712
00_2663,0.2066538715282232,0.4668903634925897,0.32645576497918705
00_2665,0.2050653997538293,0.4681235264435924,0.32681107380257823
00_2668,0.20299616018622266,0.4655212915429036,0.3314825482708738
00_2674,0.2262395670405325,0.4696300016588698,0.3041304313005977
00_2805,0.3832971612980021,0.4796676801883964,0.13703515851360146
00_2806,0.3558556833758418,0.4728622413463627,0.17128207527779546
00_2811,0.2829875440063602,0.4988822517976388,0.21813020419600104
00_2820,0.2928347208980729,0.500177895158301,0.20698738394362592
00_2821,0.2967286291520887,0.5020134867996643,0.20125788404824696
00_2823,0.2891239279957423,0.497960755076062,0.2129153169281956
00_2833,0.3854568186476972,0.4550205540094408,0.159522627342862
00_2837,0.38765383937661696,0.45898721899201,0.15335894163137326
00_2842,0.3955493009206544,0.4555107618271156,0.14893993725223004
00_2844,0.3951129971824326,0.4564449126627451,0.14844209015482215
00_2847,0.3999699637257547,0.4547530157771286,0.14527702049711685
00_2850,0.3950841882651808,0.4583291764555235,0.1465866352792956
00_2851,0.3925859875664444,0.4564801625733645,0.15093384986019112
00_2854,0.4009237960177208,0.4556285828568003,0.14344762112547885
00_2855,0.3953351469594608,0.4555506803292048,0.14911417271133445
00_2856,0.3990992548533293,0.4554317285601646,0.14546901658650618
00_2858,0.4017827758687637,0.4523592486284218,0.1458579755028146
00_2859,0.4014979885849952,0.4525557431026042,0.1459462683124006
00_2863,0.46953685784036703,0.4522263568156975,0.07823678534393548
00_2865,0.4816077643087227,0.4425823618622439,0.07580987382903337
00_2866,0.3772657836182258,0.4705817951610995,0.15215242122067468
00_2868,0.4806584903243658,0.4388376391892169,0.08050387048641723
00_2869,0.4838044051503358,0.4414341717410602,0.07476142310860398
00_2870,0.5058469545117514,0.4141008475663931,0.08005219792185543
00_2873,0.33668727362673234,0.4809363183213826,0.18237640805188493
00_2879,0.4721965013550257,0.4436394633488855,0.08416403529608879
00_2884,0.5024569464954347,0.4065073870215573,0.09103566648300804
00_2886,0.4765744763792009,0.4426949248967269,0.08073059872407227
00_2889,0.4681910762183286,0.4530369126835854,0.07877201109808607
00_2891,0.3441579758202212,0.4820541105155638,0.17378791366421495
00_2894,0.4714369616473954,0.4421067008182819,0.08645633753432276
00_2896,0.4714579304519221,0.4471467422234137,0.08139532732466415
00_2897,0.4889015121719723,0.42227894728960735,0.08881954053842027
00_2900,0.4787245792082385,0.4395129129315667,0.08176250786019487
00_2902,0.4854505089347505,0.438864231331154,0.07568525973409546
00_2903,0.4883778062205418,0.4285897523486076,0.08303244143085059
00_2912,0.3500304162004748,0.480492940993057,0.1694766428064681
00_2913,0.2678352782328303,0.4901759465233541,0.24198877524381565
01_7782,0.19429417876554705,0.4649339843755431,0.3407718368589099
01_7785,0.1941540276292069,0.4661036484179053,0.33974232395288795
01_7796,0.1880626204743729,0.4616442710195687,0.3502931085060585
01_7797,0.1919241555610964,0.46364232000664896,0.3444335244322547
01_7799,0.18910481789100392,0.4636942670434198,0.3472009150655763
01_7803,0.19355766190760926,0.4611918610441458,0.3452504770482449
01_7811,0.19730024909417246,0.4669717739445698,0.33572797696125783
01_7819,0.2048123833136437,0.4680762833483663,0.32711133333799003
01_7822,0.20368369558090565,0.4666977501797607,0.3296185542393337
01_7828,0.19611986455652794,0.4676333212226425,0.3362468142208295
01_7831,0.19567595398699988,0.4672502187031145,0.33707382730988555
01_7833,0.19790978296495693,0.4698431742156484,0.33224704281939466
01_7846,0.2040329650942306,0.4680453270045671,0.3279217079012023
01_7852,0.20818040256015727,0.4690613637974122,0.3227582336424304
01_7854,0.2061196724421978,0.4696294285333165,0.3242508990244858
01_7857,0.2192845740119135,0.4682198593233885,0.312495566664698
01_7858,0.20287119333354064,0.4679648576922907,0.3291639489741686
01_7860,0.21660358944674693,0.4681486887989065,0.3152477217543466
01_7926,0.1945012981943909,0.4615455971383863,0.34395310466722284
01_7927,0.1931139184754209,0.4641665920949686,0.3427194894296105
01_7929,0.20147349004297374,0.4671714792307986,0.3313550307262277
01_7932,0.3917846128410049,0.456935957083496,0.1512794300754991
01_7935,0.3917427731310809,0.4575033135682279,0.15075391330069118
01_7977,0.4641843659046714,0.4371629936022857,0.0986526404930429
01_7989,0.3792912501868039,0.4695822672436041,0.15112648256959196
01_8010,0.20689842149513646,0.4676112291645881,0.32549034934027543
01_8045,0.1843419558649508,0.4544803415585686,0.3611777025764806
01_8051,0.1662896491177823,0.4513778573183861,0.3823324935638317
01_8056,0.1424798425232679,0.4378388076159375,0.41968134986079453
01_8058,0.14997776535443544,0.4408845727528795,0.409137661892685
01_8061,0.1431102478061652,0.4378473723704266,0.41904237982340825
02_8082,0.2919106461659408,0.4944512040110497,0.21363814982300952
02_8084,0.2936486823752497,0.4911936665319348,0.21515765109281554
02_8086,0.3443949874914327,0.4920395200697426,0.16356549243882465
02_8091,0.2731208447824093,0.47998517496528903,0.2468939802523018
02_8094,0.2793769836433248,0.4794253284030546,0.2411976879536206
02_8098,0.28389867872959634,0.4790129567208282,0.2370883645495753
02_8103,0.2704389336931266,0.4812387982182378,0.24832226808863564
02_8115,0.34802459553918863,0.494271508157572,0.15770389630323925
02_8121,0.27258099461613505,0.4799358567193102,0.2474831486645547
02_8132,0.2919338405202849,0.5310648863481335,0.17700127313158145
02_8142,0.2863294004763365,0.4893468056042046,0.2243237939194589
02_8144,0.2918656876131209,0.491491714490021,0.21664259789685814
02_8146,0.304789121970895,0.4934604163707318,0.20175046165837315
02_8155,0.26803354099628696,0.4773606234453471,0.2546058355583659
02_8192,0.2700941795963629,0.4932735053228036,0.2366323150808333
02_8193,0.2674439906641296,0.4899552615041618,0.24260074783170865
02_8204,0.2793172682024131,0.4892931107652416,0.23138962103234534
02_8218,0.1577196679290889,0.448555838540268,0.39372449353064304
02_8219,0.15792577193211374,0.4489664443357966,0.3931077837320897
02_8220,0.15712455950796653,0.4480936532363263,0.3947817872557072
02_8223,0.1600450604966442,0.4488289687064632,0.3911259707968925
02_8224,0.1624365531752782,0.4491819891241556,0.3883814577005662
02_8233,0.1654241861851449,0.4548018586616884,0.37977395515316653
02_8236,0.16051487988229304,0.4518289161248266,0.38765620399288025
02_8241,0.15578144461842866,0.4482435199742569,0.3959750354073144
02_8253,0.15946678868834113,0.4508012168110497,0.3897319945006091
02_8259,0.16556040336740152,0.4522224183366487,0.38221717829594976
02_8265,0.16011822707670234,0.451238593469908,0.3886431794533898
02_8267,0.1604661634638176,0.4508604101191378,0.3886734264170446
02_8278,0.16265175110609525,0.4512454046403807,0.3861028442535241
02_8280,0.1656358396580251,0.4523230688307176,0.3820410915112573
02_8285,0.1593370030045422,0.4490701442188171,0.3915928527766408
02_8293,0.3556080060734184,0.4712074308653108,0.17318456306127067
02_8302,0.15730124621878347,0.4497450175944075,0.39295373618680907
02_8304,0.15865480650992464,0.4510993870814067,0.3902458064086687
02_8309,0.16476925135275206,0.4515140434544887,0.3837167051927592
02_8310,0.16468737699521346,0.4529254862654733,0.3823871367393133
02_8317,0.16024006400607338,0.4500775238117194,0.3896824121822072
02_8318,0.1619113715663208,0.4519841195825841,0.3861045088510951
02_8319,0.16192927739289947,0.4507050296087852,0.38736569299831536
02_8320,0.1617465294949238,0.4528412495551266,0.3854122209499496
02_8321,0.16180917520159824,0.4509376028633816,0.38725322193502015
02_8322,0.16117174106488588,0.4504911226320116,0.3883371363031025
02_8329,0.2572308886681877,0.4805159099960264,0.262253201335786
02_8330,0.2553690981785971,0.4822611826824424,0.26236971913896034
02_8331,0.2526089649653959,0.4805073023710853,0.2668837326635188
02_8336,0.2475899148256144,0.4798413637610251,0.2725687214133606
02_8374,0.2086300561932832,0.476454066092641,0.3149158777140759
02_8388,0.3399724339067445,0.4786216922237266,0.1814058738695288
02_8393,0.2715143674683975,0.4825715508428104,0.2459140816887921
02_8394,0.2775405363908149,0.4985191750634614,0.2239402885457236
02_8395,0.28194561647359445,0.5024345887893983,0.21561979473700735
02_8399,0.16711163856539726,0.4520424672886191,0.3808458941459836
02_8400,0.16641996971872886,0.4512581115953345,0.38232191868593657
02_8404,0.1592424095009314,0.4479997729832503,0.3927578175158184
02_8405,0.15404521892446835,0.4437934196888544,0.4021613613866771
02_8406,0.15909580126353007,0.4469373522708951,0.3939668464655749
02_8408,0.15270916544473345,0.4448803185127364,0.4024105160425301
02_8411,0.1456005252710005,0.4382143480712988,0.41618512665770063
02_8428,0.3820353491476898,0.4635836841667044,0.15438096668560586
02_8455,0.18031061813617444,0.4560897465881166,0.3635996352757091
02_8459,0.1864008546031173,0.4594846248892826,0.3541145205076002
02_8460,0.1875057655219053,0.4599966323635745,0.3524976021145203
02_8461,0.1897254211061884,0.463166461174893,0.3471081177189185
02_8464,0.18455660041036592,0.4609058259182263,0.3545375736714079
02_8465,0.18329748050621988,0.4577962754431063,0.3589062440506739
02_8467,0.1824119261807154,0.4598496692258385,0.3577384045934461
02_8468,0.1822081063307198,0.4600210803971894,0.3577708132720909
02_8471,0.18316933762119825,0.4572610281938153,0.3595696341849866
02_8472,0.18264202609658725,0.4583531302780254,0.3590048436253874
02_8474,0.18264871827561674,0.4608752718708378,0.3564760098535455
02_8476,0.18217902232377026,0.4574389781622378,0.360381999513992
02_8478,0.1830413522269363,0.4589003692220801,0.3580582785509837
02_8480,0.18227778830386496,0.4596772831928207,0.3580449285033144
02_8482,0.1842610870697053,0.45903529156048,0.3567036213698147
02_8483,0.18135124306354555,0.4596143262431064,0.35903443069334795
02_8489,0.17788919141265067,0.4563844865695572,0.3657263220177921
02_8490,0.17545066862984585,0.456654686584386,0.36789464478576817
02_8491,0.17745736514786747,0.4582887354852291,0.36425389936690333
02_8493,0.18109571339951133,0.4596239472815417,0.3592803393189469
02_8495,0.18192611062493055,0.4592869551411825,0.3587869342338869
02_8499,0.18112467807678526,0.4601059808803208,0.358769341042894
02_8504,0.18006885693689664,0.4605700792217245,0.35936106384137884
02_8506,0.17993809673627265,0.4600263314551178,0.3600355718086095
02_8511,0.17872314331791447,0.4570385219543888,0.3642383347276968
02_8512,0.17640424964289453,0.4567505783479258,0.3668451720091797
02_8513,0.17659737532111786,0.4575908934713159,0.3658117312075663
02_8515,0.17648732935746855,0.4565255200883523,0.3669871505541792
02_8517,0.1726263299833329,0.4553864069345833,0.3719872630820838
02_8518,0.1716896031205522,0.4548914606620277,0.37341893621742017
02_8519,0.172889509360707,0.4541538443925924,0.3729566462467005
02_8520,0.1718083063444987,0.4538384868825514,0.37435320677295
02_8521,0.1680356657755237,0.4527377514011513,0.379226582823325
02_8522,0.1677040344734762,0.454378815548743,0.3779171499777808
02_8526,0.1706760774665495,0.4530354417709495,0.37628848076250093
02_8531,0.1664109126753929,0.4512004054587904,0.3823886818658169
02_8532,0.16597506329452558,0.4498404311576334,0.3841845055478411
02_8534,0.16155695312607152,0.4480738266301384,0.3903692202437901
02_8540,0.17407006737386102,0.4549473338595332,0.3709825987666058
02_8542,0.17796065993765586,0.4546598399690351,0.3673795000933091
02_8543,0.17884467063771825,0.4553095473370474,0.3658457820252343
02_8547,0.18215912994822994,0.4573122394277484,0.3605286306240217
02_8549,0.18335648422049425,0.4585314426744671,0.35811207310503873
02_8550,0.1852473675063334,0.4579143117815169,0.3568383207121497
02_8551,0.1828815154811058,0.4588981342879646,0.3582203502309296
02_8552,0.1827342464603787,0.4581923785380325,0.3590733750015889
02_8554,0.1784965444544905,0.4558321040042004,0.3656713515413091
02_8557,0.16750357137635816,0.4518046404814466,0.3806917881421952
02_8558,0.16658652527617607,0.4511233891229135,0.3822900856009105
02_8559,0.1643293144814556,0.4459132363566337,0.3897574491619107
02_8561,0.16112977275999912,0.44902776438677855,0.3898424628532223
02_8568,0.16959624237772458,0.4528914945860009,0.3775122630362746
02_8572,0.31884944336374393,0.4809095773487728,0.20024097928748327
02_8573,0.3195886201385441,0.4787751317810052,0.20163624808045072
